salesanalysis,Design,Category_Code,VOCNO,GROSS_WT1,NETVALUECC1
1,DIAMOND BRACELET,BR,687,1,1300
1,DIAMOND NECKLACE,NK,699,1,67200
1,DIAMOND NECKLACE,NK,699,1,80700
1,DIAMOND RING,RN,699,1,10000
1,DIAMOND BANGLE,BN,701,1,6239
1,DIAMOND BANGLE,BN,701,1,4404
1,DIAMOND BANGLE,BN,701,1,3229.05
1,DIAMOND PENDANT,PN,701,1,990.9
1,DIAMOND NECKLACE,NK,655,1,30659
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,21875
1,DIAMOND BROOCH,BRCH,643,1,25000
1,DIAMOND BANGLE,BN,669,1,3119.5
1,DIAMOND RING,RN,737,1,9497.96
1,,,737,1.4,41838
1,DIAMOND BRACELET,,737,1,29727
1,,,429,1,190.48
1,DIAMOND BRACELET,BT,479,1,1571.43
1,DIAMOND BANGLE,BN,669,1,4881.1
1,DIAMOND BANGLE,BN,669,1,6275.7
1,DIAMOND,ER,669,1,6789.5
1,DIAMOND BRACELET,BR,756,1,23500
1,DIAMOND PENDANT,PN,806,1,29900
1,DIAMOND RING,RN,765,1,2171.43
1,DIAMOND PENDANT,PN,781,1,1400
1,DIAMOND BRACELET,BR,781,1,1550
1,DIAMOND BRACELET,BR,781,1,1550
1,DIAMOND EARRING,ER,893,1,3619.05
1,DIAMOND BRACELET,BT,11,-1,-3428.57
1,DIAMOND PENDANT,PN,11,-1,-3895.24
1,DIAMOND,BN,32,-1,-1904.76
1,DIAMOND EARRING,ER,550,1,4571.43
1,DIAMOND BANGLE,BN,41,-1,-1247.62
1,DIAMOND RING,RN,879,1,5247.62
1,DIAMOND PENDANT,PN,551,1,11428.57
1,DIAMOND RING,RN,798,1,454
1,DIAMOND RING,RN,798,1,492
1,DIAMOND,PN,39,-1,-723
1,DIAMOND,PN,39,-1,-933
1,TENNIS NECKLACE,NK,799,1,36500
1,DIAMOND BRACELET,BT,838,1,32000
1,DIAMOND RING,RN,41,-1,-9497.96
1,DIAMOND RING,RN,919,1,3095.24
1,DIAMOND CHOKER NECKLACE,NK,843,1,1641
1,DIAMOND RING,RN,843,1,777
1,DIAMOND RING,RN,843,1,761
1,DIAMOND RING,RN,843,1,776
1,DIAMOND RING,RN,843,1,2716
1,DIAMOND RING,RN,843,1,954
1,DIAMOND RING,RN,846,1,9175
1,DIAMOND RING,RN,847,1,1439
1,Multi Tourmaline              ,,847,1,1277
1,DIAMOND EARRING,ER,847,1,2572
1,LBRC000517-R,RN,848,1,1864
1,DIAMOND BRACELET,BR,848,1,8858
1,DIAMOND BRACELET,BR,848,1,3144
1,DIAMOND BRACELET,BR,848,1,8865
1,DIAMOND BRACELET,BR,848,1,2992
1,DIAMOND RING,RN,848,1,3229
1,DIAMOND RING,RN,848,1,3124
1,TENNIS NECKLACE,NK,859,1,7700
1,LMBNG4-9MM,BN,1,1,14000
1,DIAMOND,PN,6,1,500
1,DIAMOND RING,RN,14,1,6900
1,DIAMOND NOSERING,NP,22,1,630
1,DIAMOND PENDENT,PN,22,1,550
1,DIAMOND RING,RN,37,1,2300
1,,,47,49.8,109659.6
1,DIAMOND RING,RN,55,1,2250
1,Multi Tourmaline              ,,56,1,1980
1,Multi Tourmaline              ,,56,1,4300
1,Multi Tourmaline              ,,57,1,21500
1,DIAMOND EARRING,ER,58,1,377
1,DIAMOND EARRING,ER,58,1,557
1,DIAMOND PENDANT,PN,766,1,550
1,DIAMOND EARRING,ER,257,1,1000
1,DIAMOND BANGLE,BN,68,1,8700
1,DIAMOND RING,RN,71,1,1605
1,DIAMOND EARRING,ER,258,1,2200
1,DIAMOND PENDANT,PN,898,1,1476.19
1,DIAMOND RING,RN,13,1,12190.48
1,Multi Tourmaline              ,,14,1,453.33
1,DIAMOND,PN,83,1,6000
1,DIAMOND EARRING,ER,169,1,3904.76
1,DIAMOND BRACELET,BT,321,1,1933.33
1,DIAMOND RING,RN,292,1,3809.52
1,DIAMOND RING,RN,292,1,3523.81
1,DIAMOND PENDANT,PN,316,1,7523.81
1,DIAMOND EARRING,ER,316,1,11952.38
1,DIAMOND,PN,771,1,665
1,DIAMOND,PN,771,1,1048
1,Multi Tourmaline              ,,771,1,855
1,DIAMOND,PN,771,1,841
1,DIAMOND,PN,771,1,974
1,DIAMOND,PN,771,1,1080
1,DIAMOND,PN,771,1,723
1,DIAMOND,PN,771,1,808
1,GOLD EARRING,ER,280,1,3333.33
1,DIAMOND PENDANT,PN,817,1,1425
1,DIAMOND,PN,771,1,933
1,Multi Tourmaline              ,,771,1,714
1,Multi Tourmaline              ,,771,1,613
1,Multi Tourmaline              ,,771,1,993
1,DIAMOND RING,RN,817,1,2600
1,DIAMOND RING,RN,194,1,3847.62
1,DIAMOND BANGLE,BN,834,1,2714.29
1,DIAMOND RING,RN,772,1,7000
1,DIAMOND RING,RN,772,1,6000
1,,,900,1,142.86
1,GOLD NECKLACE,GN,37,1,2190.48
1,DIAMOND BANGLE,,142,1,8095.24
1,,,123,1,95.24
1,DIAMOND ANKLET,AN,14,-1,-1000
1,DIAMOND BRACELET,BT,253,1,2750
1,DIAMOND EARRING,ER,443,1,5123.81
1,DIAMOND BANGLE,BN,443,1,12666.67
1,DIAMOND NECKLACE,NK,443,1,13104.76
1,DIAMOND EARRING,ER,376,1,8095.24
1,DIAMOND PENDANT,PN,329,1,5523.81
1,DIAMOND RING,RN,283,1,7285.71
1,Multi Tourmaline              ,,909,1,142.86
1,Multi Tourmaline              ,,908,1,342.86
1,DIAMOND NECKLACE,NK,825,1,23554.06
1,DIAMOND NECKLACE,NK,825,1,18261.92
1,DIAMOND RING,RN,910,1,5714.29
1,DIAMOND EARRING,ER,910,1,4761.9
1,DIAMOND BRACELET,BT,826,1,4605.85
1,DIAMOND EARRING,ER,826,1,4429.69
1,DIAMOND RING,RN,826,1,1537.73
1,DIAMOND NECKLACE,NK,826,1,8018.95
1,DIAMOND NECKLACE,NK,826,1,12577.09
1,DIAMOND BRACELET,BT,826,1,4092.05
1,Multi Tourmaline              ,,777,1,3250
1,GOLD  BANGLE,BN,789,1,7710
1,WHITE ENAMEL PENDANT,PN,778,1,4500
1,GOLD RING,RN,827,1,2690
1,DIAMOND PENDANT,PN,263,1,1600
1,DIAMOND RING,RN,828,1,2170
1,GOLD RING WITH PEARL,RN,828,1,2160
1,DIAMOND RING,RN,828,1,2340
1,GOLD  BANGLE,BN,832,1,9497.96
1,Multi Tourmaline              ,,301,1,20000
1,,,98,1,714.29
1,DIAMOND RING,RN,310,1,1666.67
1,DIAMOND,RN,340,1,26666.67
1,DIAMOND,PN,62,1,2380.95
1,,,114,1,190.48
1,DIAMOND PENDANT,PN,300,1,1666.67
1,,,217,1,190.48
1,DIAMOND BANGLE,BN,439,1,7619.05
1,DIAMOND RING,RN,202,1,4857.14
1,DIAMOND RING,RN,213,1,2952.38
1,DIAMOND RING,RN,213,1,7523.81
1,DIAMOND BANGLE,BN,77,1,4857.14
1,,,239,1,480
1,DIAMOND EARRING,ER,847,1,10380.95
1,DIAMOND RING,RN,124,1,1047.62
1,GOLD NECKLACE WITH COLOR STONE,NK,64,1,1819.05
1,DIAMOND RING,RN,27,-1,-3142.86
1,DIAMOND PENDANT,PN,809,1,2285.71
1,DIAMOND ANKLET,AN,124,1,3285.71
1,DIAMOND RING,RN,268,1,3571.43
1,DIAMOND EARRING,ER,268,1,3333.33
1,DIAMOND RING,RN,268,1,3761.9
1,DIAMOND RING,RN,90,1,8571.43
1,DIAMOND RING,RN,90,1,3809.52
1,DIAMOND EARRING,ER,266,1,2142.86
1,DIAMOND BRACELET,BT,44,1,4150
1,DIAMOND BRACELET,BT,44,1,4150
1,DIAMOND EARRING,REP,45,1,4238.1
1,DIAMOND EARRING,ER,269,1,3952.38
1,DIAMOND PENDANT,PN,269,1,3285.71
1,GOLD PENDANT,PN,270,1,2190.48
1,DIAMOND EARRING,ER,343,1,5238.1
1,GOLD EARRING,ER,256,1,1476.19
1,DIAMOND RING,RN,261,1,3238.1
1,GOLD EARRING,ER,436,1,3619.05
1,DIAMOND RING,RN,437,1,15523.81
1,DIAMOND,PN,306,1,4476.19
1,DIAMOND BANGLE,BN,162,1,3619.05
1,DIAMOND BANGLE,BN,162,1,1523.81
1,DIAMOND EARRING,ER,332,1,20952.38
1,DIAMOND BANGLE,,59,1,17061.9
1,DIAMOND NECKLACE,NK,696,1,48571.43
1,DIAMOND,NK,104,1,9095.24
1,DIAMOND BRACELET,BT,79,1,2809.52
1,DIAMOND RING,RN,463,1,1428.57
1,DIAMOND BANGLE,BN,463,1,3380.95
1,DIAMOND RING,RN,25,1,3428.57
1,DIAMOND RING,RN,463,1,1428.57
1,DIAMOND RING,RN,470,1,1190.48
1,Multi Tourmaline              ,,478,1,333.33
1,DIAMOND RING,RN,76,1,12857.14
1,DIAMOND RING,RN,464,1,2619.05
1,DIAMOND NOSEPIN,NP,39,1,571.43
1,GOLD NECKLACE,GNK,40,1,3150
1,DIAMOND RING,RN,78,1,5238.1
1,DIAMOND PENDANT,PN,121,1,1857.14
1,DIAMOND NOSEPIN,NP,471,1,761.9
1,DIAMOND ANKLET,AN,474,1,2000
1,,,476,1.01,13295.76
1,DIAMOND BRACELET,BT,62,1,3809.52
1,,,127,0.8,11619.05
1,DIAMOND RING,RN,105,1,9523.81
1,DIAMOND RING,RN,127,1,2190.48
1,DIAMOND RING BAN,RN,127,1,3714.29
1,DIAMOND PENDANT,PN,84,1,1266.67
1,DIAMOND RING,RN,3,1,14952
1,DIAMOND RING BAN,RN,3,1,3555
1,DIAMOND RING,RN,3,1,6993
1,,,184,0.8,11619.05
1,DIAMOND RING,RN,184,1,3142.86
1,DIAMOND RING BAN,RN,184,1,2761.9
1,DIAMOND PENDANT,PN,42,1,5790.48
1,DIAMOND CHOKER NECKLACE,NK,64,1,2571.43
1,DIAMOND EARRING,ER,43,1,8761.9
1,DIAMOND RING,RN,28,1,2380.95
1,GOLD BRACELET WITH COLOR STONE,BT,85,1,1619.05
1,DIAMOND PENDANT,PN,123,1,2142.86
1,DIAMOND RING,RN,27,1,2228.57
1,DIAMOND,PN,29,1,3809.52
1,DIAMOND RING,RN,52,1,5047.62
1,DIAMOND PENDANT,PN,51,1,666.67
1,DIAMOND RING,RN,117,1,4066.67
1,DIAMOND RING,RN,201,1,4285.71
1,DIAMOND BRACELET,BT,121,1,5238.1
1,DIAMOND RING,RN,55,1,4285.71
1,DIAMOND ANKLET,AN,121,1,2000
1,DIAMOND RING,RN,72,1,6285.71
1,Multi Tourmaline              ,,120,1,7142.86
1,DIAMOND BRACELET,BR,46,1,31428.57
1,DIAMOND BRACELET,BT,121,1,2142.86
1,DIAMOND RING,RN,154,1,2571.43
1,DIAMOND PENDANT,PN,94,1,3904.76
1,Diamond Earring,,55,1,3333.33
1,DIAMOND BRACELET,BR,94,1,2857.14
1,DIAMOND,PN,73,1,2523.81
1,DIAMOND RING,RN,46,1,16190.48
1,DIAMOND RING,RN,314,1,6552.38
1,Diamond Ring,,164,1,2190.48
1,DIAMOND BRACELET,BT,65,1,3142.86
1,DIAMOND PENDANT,PN,53,1,2523.81
1,DIAMOND NOSEPIN,NP,30,1,571.43
1,DIAMOND RING,RN,521,1,1333.33
1,DIAMOND RING,RN,30,1,6523.81
1,DIAMOND BANGLE,BN,159,1,2857.14
1,DIAMOND RING,RN,159,1,3238.1
1,DIAMOND EARRING,ER,159,1,3347.62
1,DIAMOND,BN,159,1,1452.38
1,GOLD PENDANT,PN,159,1,2000
1,DIAMOND PENDANT,PN,154,1,1800
1,DIAMOND,NK,158,1,3523.81
1,DIAMOND PENDANT,PN,154,1,1800
1,,,54,1,333.33
1,DIAMOND RING,RN,48,1,8000
1,DIAMOND RING,,159,1,3642.86
1,,,47,1,238.1
1,DIAMOND EARRING,,159,1,3333.33
1,DIAMOND BRACELET,BT,38,1,1750
1,DIAMOND EARRING,ER,159,1,2333.33
1,GOLD RING,RN,159,1,3000
1,DIAMOND BANGLE,BN,159,1,2452.38
1,DIAMOND PENDANT,PN,132,1,33095.24
1,DIAMOND PENDENT,PN,159,1,2738.1
1,GOLD BRACELET,BR,159,1,4523.81
1,DIAMOND EARRING,ER,523,1,8095.24
1,DIAMOND PENDANT,PN,523,1,5047.62
1,DIAMOND PENDANT,PN,526,1,2380.95
1,DIAMOND EARRING,ER,524,1,2666.67
1,DIAMOND BANGLE,BN,159,1,7938.1
1,DIAMOND,PN,160,1,1647.62
1,DIAMOND EARRING,ER,74,1,2857.14
1,GOLD CHAIN (18KT),DIA,132,1,5000
1,DIAMOND EARRING,ER,526,1,3095.24
1,DIAMOND PENDANT,PN,22,1,2747.62
1,DIAMOND PENDANT,PN,525,1,2619.05
1,DIAMOND PENDANT,PN,525,1,1952.38
1,DIAMOND BRACELET,BT,23,1,2300
1,Multi Tourmaline              ,,535,1,333.33
1,DIAMOND EARRING,ER,529,1,3809.52
1,DIAMOND RING,RN,24,1,10314.29
1,DIAMOND PENDANT,PN,31,1,2000
1,Gold Cross Pendant            ,,32,1,8190.48
1,,,33,1,80.95
1,DIAMOND RING,RN,56,1,2000
1,DIAMOND RING,RN,1,-1,-2000
1,DIAMOND BRACELET,BT,44,1,1714.29
1,DIAMOND PENDANT,PN,42,1,2952.38
1,DIAMOND RING,RN,127,1,5904.76
1,DIAMOND RING,RN,123,1,5314.29
1,DIAMOND BANGLE,BN,15,1,2280
1,DIAMOND,RN,15,1,7993
1,DIAMOND RING,RN,15,1,7943
1,DIAMOND BANGLE,BN,15,1,5737
1,DIAMOND PENDANT,PN,15,1,1289
1,DIAMOND EARRING,ER,127,1,18666.67
1,DIAMOND EARRING,ER,123,1,13276.19
1,DIAMOND BANGLE,BN,127,1,16952.38
1,DIAMOND NECKLACE,NK,123,1,30733.33
1,DIAMOND EARRING,ER,123,1,15166.67
1,DIAMOND EARRING,ER,127,1,25119.05
1,DIAMOND RING,RN,79,1,8952.38
1,DIAMOND RING,RN,111,1,4285.71
1,DIAMOND EARRING,ER,59,1,2333.33
1,,,74,1,200
1,DIAMOND RING,RN,271,1,3809.52
1,DIAMOND RING,RN,274,1,8761.9
1,GOLD BANGLE,BN,227,1,19047.62
1,GOLD RING,RN,404,1,3333.33
1,DIAMOND,RN,40,1,20952.38
1,DIAMOND RING,RN,232,1,20476.19
1,DIAMOND,PN,211,1,20952.38
1,GOLD BRACELET,GB,484,1,952.38
1,Diamond Bracelet,,683,1,385.71
1,DIAMOND BRACELET,,683,1,246.67
1,DIAMOND,RN,262,1,10476.19
1,GOLD BRACELET,GBT,164,1,1333.33
1,DIAMOND RING,,153,1,1428.57
1,DIAMOND,BN,194,1,2857.14
1,Multi Tourmaline              ,,172,1,666.67
1,DIAMOND,BT,173,1,761.9
1,DIAMOND,BN,108,1,2476.19
1,GOLD PENDANT,PN,98,1,1333.33
1,DIAMOND BANGLE,BN,102,1,2666.67
1,GOLD PENDANT WITH YELLOW QUARTZ,PN,263,1,1666.67
1,DIAMOND BRACELET,BT,264,1,2857.14
1,DIAMOND RING,RN,267,1,3266.67
1,DIAMOND RING,RN,267,1,1961.9
1,,,355,1,47.62
1,DIAMOND RING,RN,538,1,3000
1,JEWELLERY REPAIRING,REP,209,1,2857.14
1,DIAMOND RING,RN,203,1,5428.57
1,DIAMOND BRACELET,BR,496,1,2466.67
1,DIAMOND PENDANT,PN,496,1,2557.14
1,DIAMOND RING,RN,363,1,2857.14
1,DIAMOND RING,RN,364,1,4476.19
1,DIAMOND,RN,151,1,34095.24
1,DIAMOND EARRING,ER,1,1,95383
1,DIAMOND PENDANT,PN,2,1,14680
1,DIAMOND EARRING,ER,2,1,15781
1,DIAMOND BANGLE,,15,1,3809.52
1,DIAMOND EARRING,ER,214,1,6400
1,,,289,1,428.57
1,DIAMOND ANKLET,AN,112,1,800
1,Multi Tourmaline              ,,82,1,8380.95
1,Multi Tourmaline              ,,80,1,166.67
1,,,414,1,95.24
1,DIAMOND BRACELET,BT,24,1,2619.05
1,DIAMOND RING,RN,91,1,2285.71
1,DIAMOND BANGLE,BN,373,1,10476.19
1,,,232,1,476.19
1,GOLD EARRING,ER,140,1,4761.9
1,DIAMOND BRACELET,BT,116,1,2228.57
1,DIAMOND RING,RN,143,1,952.38
1,Multi Tourmaline              ,,143,1,17333.33
1,DIAMOND EARRING,ER,144,1,571.43
1,,,144,0.44,2761.9
1,,,144,0.44,2771.43
1,JEWELLERY REPAIRING,REP,73,1,2000
1,DIAMOND NECKLACE,NK,130,1,21904.76
1,DIAMOND PENDANT,PN,64,1,3300
1,DIAMOND CHOKER NECKLACE,NK,239,1,12380.95
1,DIAMOND RING,RN,136,1,1714.29
1,DIAMOND RINF,RN,425,1,2571.43
1,DIAMOND RING,RN,410,1,2428.57
1,DIAMOND RING,RN,410,1,4428.57
1,DIAMOND RING,RN,292,1,5000
1,DIAMOND CHOKER NECKLACE,NK,151,1,2380.95
1,DIAMOND EARRING,ER,498,1,3809.52
1,DIAMOND EARRING,ER,498,1,9047.62
1,Multi Tourmaline              ,,127,1,476.19
1,DIAMOND RING,RN,200,1,7047.62
1,DIAMOND,PN,40,1,857.14
1,DIAMOND EARRING,ER,213,1,3476.19
1,DIAMOND PENDANT,PN,213,1,2142.86
1,DIAMOND RING,RN,350,1,2476.19
1,DIAMOND NECKLACE,NK,33,1,24095.24
1,DIAMOND EARRING,ER,269,1,16500
1,DIAMOND RING,RN,133,1,2571.43
1,DIAMOND EARRING,ER,103,1,2142.86
1,DIAMOND EARRING,ER,497,1,1485.71
1,DIAMOND RING,RN,497,1,1371.43
1,DIAMOND RING,RN,506,1,2047.62
1,DIAMOND RING,RN,367,1,1661.9
1,DIAMOND BANGLE,BN,466,1,6476.19
1,Multi Tourmaline              ,,265,1,523.81
1,,,52,1,333.33
1,DIAMOND EARRING,ER,162,1,1904.76
1,DIAMOND,BT,162,1,2761.9
1,DIAMOND EARRING,ER,12,-1,-1904.76
1,DIAMOND,BT,12,-1,-2761.9
1,Multi Tourmaline              ,,254,1,285.71
1,DIAMOND,PN,53,1,4809.52
1,DIAMOND,PN,53,1,3285.71
1,DIAMOND,PN,191,1,4666.67
1,DIAMOND EARRING,ER,191,1,3904.76
1,Multi Tourmaline              ,,169,1,238.1
1,DIAMOND RING,RN,152,1,8571.43
1,DIAMOND BRACELET,BT,194,1,2000
1,DIAMOND BACELET,REP,78,1,1300
1,DIAMOND PENDANT,PN,186,1,1857.14
1,DIAMOND RING,RN,178,1,857.14
1,DIAMOND BARACELET,BT,58,1,1761.9
1,DIAMOND RING,RN,12,1,1190.48
1,DIAMOND,ER,228,1,5000
1,DIAMOND BRACELET,BR,74,1,7190.48
1,DIAMOND,BT,367,1,2147.62
1,DIAMOND PENDANT,PN,300,1,1190.48
1,DIAMOND EARRING,ER,51,1,3857.14
1,DIAMOND PENDANT,PN,51,1,3952.38
1,DIAMOND RING,RN,51,1,2666.67
1,DIAMOND EARRING,ER,50,1,2761.9
1,GOLD EARRING,ER,149,1,223.81
1,DIAMOND,BT,121,1,2380.95
1,DIAMOND,BT,121,1,4285.71
1,GOLD EARRING,ER,346,1,238.1
1,DIAMOND PENDANT,PN,141,1,1714.29
1,DIAMOND RING,RN,42,1,3333.33
1,DIAMOND PENDANT,PN,115,1,4476.19
1,DIAMOND NECKLACE,NK,487,1,13714.29
1,DIAMOND RING,RN,487,1,3714.29
1,DIAMOND BRACELET,BR,487,1,7619.05
1,DIAMOND EARRING,ER,487,1,3523.81
1,DIAMOND,NK,43,1,7142.86
1,DIAMOND EARRING,ER,1,1,5875
1,DIAMOND RING,RN,1,1,9500
1,DIAMOND EARRING,ER,315,1,1904.76
1,DIAMOND RING,RN,281,1,1619.05
1,DIAMOND RING,RN,237,1,3428.57
1,DIAMOND,BN,275,1,4000
1,DIAMOND PENDANT,PN,120,1,3047.62
1,DIAMOND BANGLE,BN,334,1,9523.81
1,GOLD BRACELET,BT,68,1,1476.19
1,DIAMOND BRACELET,BT,481,1,3523.81
1,DIAMOND RING,RN,112,1,2476.19
1,DIAMOND RING,RN,218,1,2666.67
1,DIAMOND RING,RN,218,1,4761.9
1,DIAMOND BRACELET,BT,218,1,4000
1,DIAMOND BANGLE,BN,344,1,6833.33
1,DIAMOND BANGLE,BN,372,1,10238.1
1,DIAMOND EARRING,ER,119,1,4666.67
1,DIAMOND NECKLACE,NK,6,-1,-3238.1
1,DIAMOND RING,RN,155,1,2190.48
1,DIAMOND RING,RN,308,1,2857.14
1,DIAMOND RING,RN,326,1,2619.05
1,DIAMOND BANGLE,BN,22,-1,-6833.33
1,DIAMOND BRACELET,BT,236,1,1571.43
1,GOLD RING,RN,236,1,3000
1,DIAMOND BRACELET,BR,264,1,1619.05
1,DIAMOND PENDANT,PN,264,1,2761.9
1,DIAMOND PENDANT,PN,264,1,1714.29
1,DIAMOND BRACELET,BR,296,1,3047.62
1,DIAMOND RING,RN,277,1,2095.24
1,DIAMOND EARRING,ER,277,1,1714.29
1,DIAMOND RING,RN,7,1,7571.43
1,DIAMOND EARRING,ER,534,1,12990.48
1,DIAMOND PENDANT,PN,18,-1,-1428.57
1,DIAMOND PENDANT,PN,28,1,4761.9
1,DIAMOND RING,RN,227,1,6666.67
1,DIAMOND RING,RN,78,1,10476.19
1,DIAMOND,NK,84,1,3809.52
1,DIAMOND BRACELET,BT,77,1,3809.52
1,DIAMOND BRACELET,BT,77,1,5714.29
1,DIAMOND PENDANT,PN,12,1,1257.14
1,DIAMOND RING,RN,114,1,1142.86
1,DIAMOND RING,RN,18,1,17142.86
1,DIAMOND RING,RN,101,1,3809.52
1,DIAMOND EARRING,ER,1,1,7419.05
1,DIAMOND NECKLACE,NK,23,1,21714.29
1,GOLD BRACELET,GBT,96,1,1666.67
1,DIAMOND RING,RN,110,1,2047.62
1,DIAMOND PENDANT,PN,137,1,2571.43
1,DIAMOND RING,RN,7,1,6666.67
1,DIAMOND PENDANT,PN,34,1,1619.05
1,GOLD EARRING,GE,65,1,671.43
1,GOLD BRACELET,GB,65,1,628.57
1,Multi Tourmaline              ,,23,1,333.33
1,DIAMOND NECKLACE,NK,113,1,7619.05
1,DIAMOND,ER,19,1,8190.48
1,DIAMOND EARRING,ER,36,1,2952.38
1,DIAMOND EARRING,ER,2,-1,-4360
1,DIAMOND RING,RN,50,1,8190.48
1,DIAMOND PENDANT,PN,369,1,2571.43
1,DIAMOND NECKLACE,NK,129,1,13678.69
1,DIAMOND EARRING,ER,129,1,11232.99
1,DIAMOND RING,RN,68,1,9619.05
1,DIAMOND RING,RN,140,1,3571.43
1,DIAMOND RING,RN,72,1,3809.52
1,DIAMOND CHOKER NECKLACE,NK,72,1,4680
1,DIAMOND NECKLACE,NK,54,1,38095.24
1,Multi Tourmaline              ,,74,1,238.1
1,DIAMOND RING,RN,75,1,7142.86
1,DIAMOND RING,RN,11,1,33333.33
1,DIAMOND,BN,11,1,5714.29
1,DIAMOND RING,RN,12,1,5714.29
1,DIAMOND RING,RN,36,1,2142.86
1,DIAMOND PENDANT,PN,119,1,1647.62
1,DIAMOND RING,RN,291,1,4000
1,DIAMOND EARRING,REP,149,1,406.67
1,DIAMOND BRACELET,BT,157,1,1857.14
1,JEWELLERY REPAIRING,REP,294,1,2000
1,DIAMOND RING,RN,245,1,5238.1
1,DIAMOND,PN,304,1,523.81
1,DIAMOND EARRING,ER,191,1,5428.57
1,DIAMOND BRACELET,BT,393,1,11904.76
1,DIAMOND,PN,40,1,6666.67
1,DIAMOND BRACELET,BR,40,1,6666.67
1,DIAMOND BRACELET,BT,30,-1,-1828.57
1,DIAMOND NECKLACE,NK,310,1,21904.76
1,DIAMOND NECKLACE,NK,85,1,142857.14
1,DIAMOND NECKLACE,NK,54,1,102928.57
1,DIAMOND EARRING,ER,256,1,4500
1,DIAMOND CHOKER NECKLACE,NK,219,1,2714.29
1,DIAMOND PENDANT,PN,150,1,1750
1,DIAMOND PENDANT,PN,165,1,3550
1,DIAMOND PENDANT WITH CHAIN,PN,291,1,5238.1
1,GOLD EARRING,ER,338,1,238.1
1,GOLD EARRING,ER,338,1,428.57
1,DIAMOND BRACELET,BT,104,1,1428.57
1,DIAMOND RING,RN,241,1,10952.38
1,DIAMOND PENDANT,PN,158,1,3300
1,DIAMOND BANGLE,BN,352,1,3985.71
1,DIAMOND BRACELET,BT,354,1,2571.43
1,DIAMOND BRACELET,BT,362,1,2000
1,DIAMOND PENDANT,PN,321,1,3428.57
1,DIAMOND EARRING,ER,268,1,3571.43
1,DIAMOND BRACELET,BT,120,1,1952.38
1,DIAMOND PENDANT,PN,180,1,3850
1,DIAMOND RING,RN,271,1,1761.9
1,DIAMOND RING,RN,381,1,2847.62
1,Diamond Ring,,387,1,10476.19
1,DIAMOND RING,RN,395,1,3904.76
1,DIAMOND RING,RN,356,1,1295.24
1,DIAMOND PENDANT,PN,202,1,1428.57
1,DIAMOND BRACELET,BT,71,1,1666.67
1,DIAMOND RING,RN,12,-1,-1428.57
1,Multi Tourmaline              ,,43,1,952.38
1,DIAMOND BANGLE,BN,43,1,21523.81
1,DIAMOND PENDANT,PN,403,1,1761.9
1,DIAMOND EARRING,ER,407,1,3333.33
1,DIAMOND BRACELET,BT,118,1,26666.67
1,,,421,1,47.62
1,DIAMOND EARRING,ER,81,1,4706.9
1,Diamond Pendant,PN,203,1,28571.43
1,DIAMOND RING,RN,255,1,2619.05
1,DIAMOND NECKLACE,NK,411,1,1428.57
1,DIAMOND NECKLACE,NK,206,1,3047.62
1,DIAMOND EARRING,ER,419,1,3380.95
1,DIAMOND BRACELET,BT,231,1,2380.95
1,DIAMOND BRACELET,BR,151,1,3142.86
1,DIAMOND BRACELET,BT,214,1,1904.76
1,DIAMOND EARRING,ER,158,1,3190.48
1,GOLD EARRING,GE,436,1,690.48
1,GOLD PENDANT,PN,421,1,142.86
1,DIAMOND EARRING,ER,221,1,3700
1,DIAMOND RING,RN,480,1,2380.95
1,GOLD BRACELET,GBT,226,1,1571.43
1,DIAMOND BRACELET,BT,464,1,1333.33
1,DIAMOND,RN,146,1,4666.67
1,DIAMOND RING,RN,97,1,2666.67
1,,,243,1,100
1,DIAMOND SUITI,SUT,102,1,1142.86
1,DIAMOND CHOKER NECKLACE,NK,158,1,2428.57
1,,,527,0.71,4666.67
1,GOLD NECKLACE,GN,160,1,1447.62
1,DIAMOND PENDANT,PN,505,1,2142.86
1,DIAMOND PENDANT,PN,115,1,3476.19
1,GOLD EARRING,GER,116,1,1047.62
1,Multi Tourmaline              ,,448,1,190.48
1,DIAMOND EARRING,ER,156,1,381.68
1,DIAMOND RING,RN,363,1,2666.67
1,DIAMOND EARRING,ER,36,1,1809.52
1,DIAMOND EARRING,ER,36,1,1619.05
1,DIAMOND EARRING,ER,36,1,1809.52
1,DIAMOND,PN,228,1,476.19
1,DIAMOND,PN,228,1,5714.29
1,DIAMOND,RN,29,1,28571.43
1,GOLD BRACELET,GBT,26,1,1571.43
1,GOLD BROOCH,BRCH,25,1,3333.33
1,DIAMOND NECKLACE,NK,25,1,57142.86
1,CHOKER NECKLACE,NK,297,1,3800
1,GOLD BANGLE,BN,596,1,4800
1,DIAMOND BANGLE,BN,41,1,7308.28
1,DIAMOND RING,RN,156,1,469.76
1,DIAMOND RING,RN,156,1,466.09
1,DIAMOND NECKLACE,NK,22,1,19212.45
1,DIAMOND NECKLACE,NK,22,1,53031.5
1,DIAMOND NECKLACE,NK,22,1,53985.7
1,DIAMOND NECKLACE,NK,121,1,78159.99
