BRANCH_CODE,VOCTYPE,VOCDATE,Date2,SYSTEM_DATE,DIVISION_CODE,STOCK_CODE,DESIGN_CODE,CATEGORY_CODE,COLLECTION,CATCOLL_CODE,BRAND_CODE,PARTYCODE,PCS,GROSSWT,STONEWT,NETWT,PUREWT,NETVALUECC,NETVALUEFC,Date,Year,Sales_quantity,Sales_value,sales_value_per_unit
MKD,PTB,20-04-2015,01-04-2015,21/04/2015 15:4I:40,M,MR018541,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1745.07,-1745.07,20-04-2015,2015,1,1745.07,1745.07
MKD,PTB,20-04-2015,01-04-2015,21/04/2015 15:4I:40,M,MR018543,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1725.41,-1725.41,20-04-2015,2015,1,1725.41,1725.41
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001208,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1671.61,-1671.61,20-04-2015,2015,1,1671.61,1671.61
DMCC,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:55,M,MR018808,BELBAK-M,RN,AMEERA,RN_AMEERA,CRISS CROSS,124020,-1,-1,0,0,-1,-1615.08,-1615.08,20-04-2015,2015,1,1615.08,1615.08
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001231,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1585.83,-1585.83,20-04-2015,2015,1,1585.83,1585.83
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001225,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1582.43,-1582.43,20-04-2015,2015,1,1582.43,1582.43
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MP010147,BELBAK-M,PN,FESTIVE,PN_FESTIVE,LOVE,124012,-1,-1,0,0,-1,-1533.28,-1533.28,20-04-2015,2015,1,1533.28,1533.28
MKD,PTB,20-04-2015,01-04-2015,21/04/2015 15:4I:40,M,ME009444,BELBAK-M,ER,INSPIRE,ER_INSPIRE,TIF,124012,-1,-1,0,0,-1,-1522.98,-1522.98,20-04-2015,2015,1,1522.98,1522.98
DMCC,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:55,M,MR018541,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1517.45,-1517.45,20-04-2015,2015,1,1517.45,1517.45
DMCC,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:55,M,MR018543,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1500.36,-1500.36,20-04-2015,2015,1,1500.36,1500.36
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001389,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1356.57,-1356.57,20-04-2015,2015,1,1356.57,1356.57
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MP010146,BELBAK-M,PN,FESTIVE,PN_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1342.11,-1342.11,20-04-2015,2015,1,1342.11,1342.11
DMCC,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:55,M,ME009444,BELBAK-M,ER,INSPIRE,ER_INSPIRE,TIF,124020,-1,-1,0,0,-1,-1324.33,-1324.33,20-04-2015,2015,1,1324.33,1324.33
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,D,P005132,NADA,PN,CLEARANCE,PN_CLEARANCE,GIFTS,124012,-1,-1,0,0,-1,-1300.72,-1300.72,20-04-2015,2015,1,1300.72,1300.72
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MP010391,BELBAK-M,PN,FESTIVE,PN_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1273.9,-1273.9,20-04-2015,2015,1,1273.9,1273.9
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,D,ER004868,CORE,ER,FESTIVE,ER_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1255,-1255,20-04-2015,2015,1,1255,1255
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MP010386,BELBAK-M,PN,FESTIVE,PN_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1213.1,-1213.1,20-04-2015,2015,1,1213.1,1213.1
MKD,PTB,20-04-2015,01-04-2015,21/04/2015 15:4I:40,D,BT000965,NADA,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1210,-1210,20-04-2015,2015,1,1210,1210
MKD,PTB,20-04-2015,01-04-2015,21/04/2015 15:4I:40,M,MP010940,BELBAK-M,PN,INSPIRE,PN_INSPIRE,TIF,124012,-1,-1,0,0,-1,-1113.59,-1113.59,20-04-2015,2015,1,1113.59,1113.59
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001390,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1099.49,-1099.49,20-04-2015,2015,1,1099.49,1099.49
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001406,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1092.97,-1092.97,20-04-2015,2015,1,1092.97,1092.97
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MP010392,BELBAK-M,PN,FESTIVE,PN_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1072.24,-1072.24,20-04-2015,2015,1,1072.24,1072.24
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,M,MBT001392,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1059.33,-1059.33,20-04-2015,2015,1,1059.33,1059.33
DMCC,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:55,M,MP010940,BELBAK-M,PN,INSPIRE,PN_INSPIRE,TIF,124020,-1,-1,0,0,-1,-968.34,-968.34,20-04-2015,2015,1,968.34,968.34
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,D,RN010837,CORE,RN,CLEARANCE,RN_CLEARANCE,GIFTS,124012,-1,-1,0,0,-1,-779,-779,20-04-2015,2015,1,779,779
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,D,PN006012,CORE,PN,FESTIVE,PN_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-662,-662,20-04-2015,2015,1,662,662
RETOFF,PTB,20-04-2015,01-04-2015,20/04/2015 10:4I:50,D,P005784,CEJ,PN,PRECIOUS,PN_PRECIOUS,RBS,124012,-1,-1,0,0,-1,-629.33,-629.33,20-04-2015,2015,1,629.33,629.33
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R009006,NADA,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-5656.86,-5656.86,21-04-2015,2015,1,5656.86,5656.86
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R009039,NADA,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-4764.8,-4764.8,21-04-2015,2015,1,4764.8,4764.8
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001397,BELBAK-M,BT,ETERNAL,BT_ETERNAL,TENNIS,124012,-1,-1,0,0,-1,-4678.37,-4678.37,21-04-2015,2015,1,4678.37,4678.37
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R009016,NADA,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-4239.1,-4239.1,21-04-2015,2015,1,4239.1,4239.1
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,RN010577,NADA,RN,CLEARANCE,RN_CLEARANCE,BEZEL,124012,-1,-1,0,0,-1,-3274,-3274,21-04-2015,2015,1,3274,3274
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017906,BELBAK-M,RN,CELESTE,RN_CELESTE,CRISS CROSS,124012,-1,-1,0,0,-1,-2968.59,-2968.59,21-04-2015,2015,1,2968.59,2968.59
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017803,BELBAK-M,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-2837.86,-2837.86,21-04-2015,2015,1,2837.86,2837.86
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001272,BELBAK-M,BT,FESTIVE,BT_FESTIVE,LOVE,124012,-1,-1,0,0,-1,-2526.4,-2526.4,21-04-2015,2015,1,2526.4,2526.4
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MB001529,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124012,-1,-1,0,0,-1,-2217.97,-2217.97,21-04-2015,2015,1,2217.97,2217.97
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001220,BELBAK-M,BT,ARTISAN,BT_ARTISAN,FLEX,124012,-1,-1,0,0,-1,-1969.01,-1969.01,21-04-2015,2015,1,1969.01,1969.01
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001216,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1968.82,-1968.82,21-04-2015,2015,1,1968.82,1968.82
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR018063,BELBAK-M,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-1934.06,-1934.06,21-04-2015,2015,1,1934.06,1934.06
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017843,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1793.25,-1793.25,21-04-2015,2015,1,1793.25,1793.25
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017636,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1789,-1789,21-04-2015,2015,1,1789,1789
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017806,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1767.09,-1767.09,21-04-2015,2015,1,1767.09,1767.09
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017761,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1752.19,-1752.19,21-04-2015,2015,1,1752.19,1752.19
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR018259,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1743.18,-1743.18,21-04-2015,2015,1,1743.18,1743.18
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001228,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1678.43,-1678.43,21-04-2015,2015,1,1678.43,1678.43
DMCC,PTB,21-04-2015,01-04-2015,21/04/2015 17:4I:35,M,MR018972,LRC000488,RN,TWINS,RN_TWINS,BAND,124020,-1,-1,0,0,-1,-1573.88,-1573.88,21-04-2015,2015,1,1573.88,1573.88
DMCC,PTB,21-04-2015,01-04-2015,21/04/2015 18:4I:42,M,MR018998,LRC000488,RN,DR,RN_DR,NA,124020,-1,-1,0,0,-1,-1545.08,-1545.08,21-04-2015,2015,1,1545.08,1545.08
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR018064,BELBAK-M,RN,WILDERNESS,RN_WILDERNESS,LEAF,124012,-1,-1,0,0,-1,-1533.01,-1533.01,21-04-2015,2015,1,1533.01,1533.01
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001207,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1532.19,-1532.19,21-04-2015,2015,1,1532.19,1532.19
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001396,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1520.58,-1520.58,21-04-2015,2015,1,1520.58,1520.58
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001419,BELBAK-M,BT,FESTIVE,BT_FESTIVE,EVIL EYE,124012,-1,-1,0,0,-1,-1498.02,-1498.02,21-04-2015,2015,1,1498.02,1498.02
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010204,CEJ,RN,TWINS,RN_TWINS,NA,124012,-1,-1,0,0,-1,-1474.94,-1474.94,21-04-2015,2015,1,1474.94,1474.94
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001222,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1472.81,-1472.81,21-04-2015,2015,1,1472.81,1472.81
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010200,CEJ,NA,TWINS,NA_TWINS,NA,124012,-1,-1,0,0,-1,-1461.14,-1461.14,21-04-2015,2015,1,1461.14,1461.14
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010195,CEJ,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1454.02,-1454.02,21-04-2015,2015,1,1454.02,1454.02
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010206,CEJ,RN,TWINS,RN_TWINS,SEMI MOUNT,124012,-1,-1,0,0,-1,-1447.96,-1447.96,21-04-2015,2015,1,1447.96,1447.96
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010207,CEJ,RN,TWINS,RN_TWINS,NA,124012,-1,-1,0,0,-1,-1444.33,-1444.33,21-04-2015,2015,1,1444.33,1444.33
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,R010259,CEJ,RN,TWINS,RN_TWINS,NA,124012,-1,-1,0,0,-1,-1434.02,-1434.02,21-04-2015,2015,1,1434.02,1434.02
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017848,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1363.37,-1363.37,21-04-2015,2015,1,1363.37,1363.37
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR013672,MDI-M,RN,AMEERA,RN_AMEERA,FWH,124012,-1,-1,0,0,-1,-1355.36,-1355.36,21-04-2015,2015,1,1355.36,1355.36
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MBT001212,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,124012,-1,-1,0,0,-1,-1322.31,-1322.31,21-04-2015,2015,1,1322.31,1322.31
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,D,RN010838,CORE,RN,CLEARANCE,RN_CLEARANCE,FWH,124012,-1,-1,0,0,-1,-1161,-1161,21-04-2015,2015,1,1161,1161
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017821,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,124012,-1,-1,0,0,-1,-967.51,-967.51,21-04-2015,2015,1,967.51,967.51
RETOFF,PTB,21-04-2015,01-04-2015,03/05/2015 11:5I:52,M,MR017818,BELBAK-M,RN,INSPIRE,RN_INSPIRE,TIF,124012,-1,-1,0,0,-1,-954.17,-954.17,21-04-2015,2015,1,954.17,954.17
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010953,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-8505.23,-2317.5,22-04-2015,2015,1,8505.23,8505.23
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,RN010952,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-8393.8,-2287.14,22-04-2015,2015,1,8393.8,8393.8
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010864,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-7864.26,-2142.85,22-04-2015,2015,1,7864.26,7864.26
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,B000880,SHEMMESSIAN,BN,DIB,BN_DIB,GEN,SD5008,-1,-1,0,0,0,-7654.56,-2085.71,22-04-2015,2015,1,7654.56,7654.56
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,B000905,SHEMMESSIAN,BN,DIB,BN_DIB,GEN,SD5008,-1,-1,0,0,0,-7205.75,-1963.42,22-04-2015,2015,1,7205.75,7205.75
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,R007252,CORE,RN,DR,RN_DR,MEM,SD5008,-1,-1,0,0,0,-6920.56,-1885.71,22-04-2015,2015,1,6920.56,6920.56
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,R007252,CORE,RN,DR,RN_DR,MEM,SD5008,-1,-1,0,0,0,-6920.56,-1885.71,22-04-2015,2015,1,6920.56,6920.56
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,RN010503,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-6161.42,-1678.86,22-04-2015,2015,1,6161.42,6161.42
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,RN010879,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-5964.26,-1625.14,22-04-2015,2015,1,5964.26,5964.26
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010881,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-5842.64,-1592,22-04-2015,2015,1,5842.64,5842.64
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,M,MR010706,LRC000488,RN,DR,RN_DR,NA,SD5008,-1,-1,0,0,0,-4324.73,-1178.4,22-04-2015,2015,1,4324.73,4324.73
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,RN010021,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-4030.72,-1098.29,22-04-2015,2015,1,4030.72,4030.72
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,R007667,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-3590.32,-978.29,22-04-2015,2015,1,3590.32,3590.32
SMJ,PS1,22-04-2015,01-04-2015,22/04/2015 13:4I:07,M,MR017608,LRC000488,RN,TWINS,RN_TWINS,BAND,BD14785,-1,-1,0,0,-1,-3562,-3562,22-04-2015,2015,1,3562,3562
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 14:4I:46,D,ER004652,CORE,ER,DIE,ER_DIE,GEN,SD5006,-1,-1,0,0,0,-3422.53,-932.57,22-04-2015,2015,1,3422.53,3422.53
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,E005865,CEJ,ER,DIE,ER_DIE,GEN,SD5008,-1,-1,0,0,0,-3363.81,-916.57,22-04-2015,2015,1,3363.81,3363.81
EXHBR,PTB,22-04-2015,01-04-2015,22/04/2015 14:4I:28,M,MB001541,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124016,-1,-1,0,0,-1,-3117.49,-3117.49,22-04-2015,2015,1,3117.49,3117.49
RETOFF,PTB,22-04-2015,01-04-2015,22/04/2015 15:4I:54,M,MB001541,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124020,-1,-1,0,0,-1,-3117.49,-3117.49,22-04-2015,2015,1,3117.49,3117.49
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010942,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-2994.72,-816,22-04-2015,2015,1,2994.72,2994.72
EXHBR,PTB,22-04-2015,01-04-2015,22/04/2015 14:4I:28,M,MB001553,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124016,-1,-1,0,0,-1,-2938.3,-2938.3,22-04-2015,2015,1,2938.3,2938.3
RETOFF,PTB,22-04-2015,01-04-2015,22/04/2015 15:4I:54,M,MB001553,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124020,-1,-1,0,0,-1,-2938.3,-2938.3,22-04-2015,2015,1,2938.3,2938.3
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,PN005530,CORE,PN,DIP,PN_DIP,GEN,SD5008,-1,-1,0,0,0,-2894.09,-788.58,22-04-2015,2015,1,2894.09,2894.09
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,M,MR015679,LRC000488,RN,DR,RN_DR,NA,SD5008,-1,-1,0,0,0,-2803.88,-764,22-04-2015,2015,1,2803.88,2803.88
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 14:4I:46,D,ER004525,CORE,ER,DIE,ER_DIE,GEN,SD5006,-1,-1,0,0,0,-2593.63,-706.71,22-04-2015,2015,1,2593.63,2593.63
SMJ,PS1,22-04-2015,01-04-2015,22/04/2015 22:4I:51,M,MB001559,BELBAK-M,BN,INSPIRE,BN_INSPIRE,TIF,BD14797,-1,-1,0,0,-1,-2535,-2535,22-04-2015,2015,1,2535,2535
SMJ,PS1,22-04-2015,01-04-2015,22/04/2015 22:4I:51,M,MB001639,BELBAK-M,BN,INSPIRE,BN_INSPIRE,TIF,BD14797,-1,-1,0,0,-1,-2435,-2435,22-04-2015,2015,1,2435,2435
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010592,NADA,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-2306.85,-628.57,22-04-2015,2015,1,2306.85,2306.85
LMAD,PS1,22-04-2015,01-04-2015,13/06/2015 12:6I:44,M,MBT001252,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,BD4978,-1,-1,0,0,-1,-2300,-2300,22-04-2015,2015,1,2300,2300
EXHBR,PTB,22-04-2015,01-04-2015,22/04/2015 14:4I:28,M,MB001529,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,124016,-1,-1,0,0,-1,-2217.97,-2217.97,22-04-2015,2015,1,2217.97,2217.97
EXHBR,PTB,22-04-2015,01-04-2015,22/04/2015 14:4I:28,M,MB001534,BELBAK-M,BN,FESTIVE,BN_FESTIVE,ARROW,124016,-1,-1,0,0,-1,-2215.36,-2215.36,22-04-2015,2015,1,2215.36,2215.36
RETOFF,PTB,22-04-2015,01-04-2015,22/04/2015 15:4I:54,M,MB001534,BELBAK-M,BN,FESTIVE,BN_FESTIVE,ARROW,124020,-1,-1,0,0,-1,-2215.36,-2215.36,22-04-2015,2015,1,2215.36,2215.36
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,ER004894,CORE,ER,DIE,ER_DIE,GEN,SD5008,-1,-1,0,0,0,-2063.6,-562.29,22-04-2015,2015,1,2063.6,2063.6
SMJ,PS1,22-04-2015,01-04-2015,22/04/2015 13:4I:07,M,MBT001401,BELBAK-M,BT,FESTIVE,BT_FESTIVE,GIFTS,BD14785,-1,-1,0,0,-1,-2005,-2005,22-04-2015,2015,1,2005,2005
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,RN010896,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-1874.86,-510.86,22-04-2015,2015,1,1874.86,1874.86
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,ER004884,CORE,ER,DIE,ER_DIE,GEN,SD5008,-1,-1,0,0,0,-1824.5,-497.14,22-04-2015,2015,1,1824.5,1824.5
MKD,PTB,22-04-2015,01-04-2015,27/04/2015 16:4I:53,M,MR018972,LRC000488,RN,TWINS,RN_TWINS,BAND,124012,-1,-1,0,0,-1,-1810,-1810,22-04-2015,2015,1,1810,1810
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010871,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-1761.6,-480,22-04-2015,2015,1,1761.6,1761.6
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010904,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-1505.76,-410.29,22-04-2015,2015,1,1505.76,1505.76
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,PN006030,CORE,PN,DIP,PN_DIP,GEN,SD5008,-1,-1,0,0,0,-1405.1,-382.86,22-04-2015,2015,1,1405.1,1405.1
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,PN006042,CORE,PN,DIP,PN_DIP,GEN,SD5008,-1,-1,0,0,0,-1363.15,-371.43,22-04-2015,2015,1,1363.15,1363.15
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010860,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-1199.54,-326.85,22-04-2015,2015,1,1199.54,1199.54
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:37,D,RN010859,CORE,RN,DR,RN_DR,GEN,SD5008,-1,-1,0,0,0,-1119.86,-305.14,22-04-2015,2015,1,1119.86,1119.86
RUS,CSL,22-04-2015,01-04-2015,23/04/2015 16:4I:50,D,PN006036,CORE,PN,DIP,PN_DIP,GEN,SD5008,-1,-1,0,0,0,-838.85,-228.57,22-04-2015,2015,1,838.85,838.85
EXHBR,DSL,23-04-2015,01-04-2015,23/04/2015 20:4I:51,M,MN000707,BELBAK-M,NK,ETERNAL,NK_ETERNAL,TENNIS,00B,-1,-1,0,0,0,-8249.68,-2247.87,23-04-2015,2015,1,8249.68,8249.68
MKD,DSL,23-04-2015,01-04-2015,13/05/2015 09:5I:40,M,MB001541,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,GS0003,-1,-1,0,0,0,-3031.68,-826.07,23-04-2015,2015,1,3031.68,3031.68
MKD,DSL,23-04-2015,01-04-2015,13/05/2015 09:5I:40,M,MB001553,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,GS0003,-1,-1,0,0,0,-2857.39,-778.58,23-04-2015,2015,1,2857.39,2857.39
MKD,DSL,23-04-2015,01-04-2015,23/04/2015 15:4I:32,M,MB001529,BELBAK-M,BN,AMEERA,BN_AMEERA,FWH,SJ0019,-1,-1,0,0,0,-2411.19,-657,23-04-2015,2015,1,2411.19,2411.19
MKD,DSL,23-04-2015,01-04-2015,13/05/2015 09:5I:40,M,MB001534,BELBAK-M,BN,FESTIVE,BN_FESTIVE,ARROW,GS0003,-1,-1,0,0,0,-2154.36,-587.02,23-04-2015,2015,1,2154.36,2154.36
EXHBR,DSL,23-04-2015,01-04-2015,23/04/2015 20:4I:51,M,MR018972,LRC000488,RN,TWINS,RN_TWINS,BAND,00B,-1,-1,0,0,0,-1831,-498.91,23-04-2015,2015,1,1831,1831
EXHBR,DSL,23-04-2015,01-04-2015,23/04/2015 20:4I:51,M,MR017761,LRC000488,RN,TWINS,RN_TWINS,BAND,00B,-1,-1,0,0,0,-1713.49,-466.89,23-04-2015,2015,1,1713.49,1713.49
